,Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,Daily Returns,Y1,Forward Weekly Volatility,Backward Weekly Volatility,Y1_t-1,Y1_t-2,Y1_t-3,Y1_t-4,Y1_t-5,Sentiment_Score,Sentiment_Score_Lag_1,Sentiment_Score_Lag_2,Sentiment_Score_Lag_3,Sentiment_Score_Lag_4,Sentiment_Score_Lag_5,Apple_Wins_5
10,2021-10-14,142.1100006,143.8800049,141.5099945,143.7599945,142.722168,69907100.0,AAPL,0.020225652014865814,0,0.006541118662692479,0.011349318517756519,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.310539573431015,0.0,0.0,2.0
11,2021-10-15,143.7700043,144.8999939,143.5099945,144.8399963,143.7943573,67940300.0,AAPL,0.007512423017565162,1,0.005675533633096955,0.011498402026089111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.310539573431015,0.0,1.0
12,2021-10-18,143.4499969,146.8399963,143.1600037,146.5500031,145.4920197,85589200.0,AAPL,0.011806182327851245,1,0.008191830061506184,0.011920953200567281,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.310539573431015,2.0
13,2021-10-19,147.0099945,149.1699982,146.5500031,148.7599945,147.6860809,76378900.0,AAPL,0.015080285534039062,1,0.007550910257413391,0.009254307940215997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14,2021-10-20,148.6999969,149.75,148.1199951,149.2599945,148.1824646,58418800.0,AAPL,0.0033610730068469596,1,0.00385912986979716,0.006541118662692479,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
15,2021-10-21,148.8099976,149.6399994,147.8699951,149.4799957,148.4008789,61421000.0,AAPL,0.0014739551038618348,0,0.0038591601064069387,0.005675533633096955,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
16,2021-10-22,149.6900024,150.1799927,148.6399994,148.6900024,147.6165771,58883400.0,AAPL,-0.0052850212600729085,0,0.012216310551986173,0.008191830061506184,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
17,2021-10-25,148.6799927,149.3699951,147.6199951,148.6399994,147.5669403,50720600.0,AAPL,-0.00033625491780897576,1,0.01559316136462417,0.007550910257413391,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
18,2021-10-26,149.3300018,150.8399963,149.0099945,149.3200073,148.2420197,60893400.0,AAPL,0.00457473332866809,0,0.015930106439050747,0.00385912986979716,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
19,2021-10-27,149.3600006,149.7299957,148.4900055,148.8500061,147.7754211,56094900.0,AAPL,-0.0031475461609620226,0,0.01613064151739526,0.0038591601064069387,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20,2021-10-28,149.8200073,153.1699982,149.7200012,152.5700073,151.4685669,100077900.0,AAPL,0.024991610732754133,1,0.01632837538239595,0.012216310551986173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,2021-10-29,147.2200012,149.9400024,146.4100037,149.8000031,148.7185669,124953200.0,AAPL,-0.01815558208730894,0,0.011164072560860092,0.01559316136462417,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
22,2021-11-01,148.9900055,149.6999969,147.8000031,148.9600067,147.8846436,74588300.0,AAPL,-0.005607391984625232,1,0.006656104068981011,0.015930106439050747,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
23,2021-11-02,148.6600037,151.5700073,148.6499939,150.0200043,148.9369812,69122000.0,AAPL,0.007115935599414591,0,0.006639918869694032,0.01613064151739526,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
24,2021-11-03,150.3899994,151.9700012,149.8200073,151.4900055,150.3963623,54511500.0,AAPL,0.009798648315828773,1,0.0060981282143340995,0.01632837538239595,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
25,2021-11-04,151.5800018,152.4299927,150.6399994,150.9600067,149.8701935,60394600.0,AAPL,-0.003498547384746087,0,0.009094772355907168,0.011164072560860092,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
26,2021-11-05,151.8899994,152.1999969,150.0599976,151.2799988,150.407074,65463900.0,AAPL,0.003582303375087026,1,0.009283961118834458,0.006656104068981011,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
27,2021-11-08,151.4100037,151.5700073,150.1600037,150.4400024,149.5719147,55020900.0,AAPL,-0.005552659710672869,0,0.012207966769324756,0.006639918869694032,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
28,2021-11-09,150.1999969,151.4299927,150.0599976,150.8099976,149.9397888,56787900.0,AAPL,0.002459513209668085,1,0.01201618885301605,0.0060981282143340995,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
29,2021-11-10,150.0200043,150.1300049,147.8500061,147.9199982,147.066452,65187100.0,AAPL,-0.01916327095693493,0,0.012418221392238613,0.009094772355907168,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
30,2021-11-11,148.9600067,149.4299927,147.6799927,147.8699951,147.0167542,41000000.0,AAPL,-0.00033792751048344893,0,0.00782516426501702,0.009283961118834458,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
31,2021-11-12,148.4299927,150.3999939,147.4799957,149.9900055,149.124527,63804000.0,AAPL,0.014336956433772086,1,0.010752716650237942,0.012207966769324756,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
32,2021-11-15,150.3699951,151.8800049,149.4299927,150.0,149.1344604,59222800.0,AAPL,6.66114434682008e-05,1,0.010885240903610243,0.01201618885301605,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
33,2021-11-16,149.9400024,151.4900055,149.3399963,151.0,150.1286774,59256200.0,AAPL,0.006666581267222638,0,0.010027771725662476,0.012418221392238613,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
34,2021-11-17,151.0,155.0,150.9900055,153.4900055,152.6043091,88807000.0,AAPL,0.01649006534177322,1,0.010972697942316386,0.00782516426501702,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
35,2021-11-18,153.7100067,158.6699982,153.0500031,157.8699951,156.9590454,137827700.0,AAPL,0.028536129324804316,1,0.011633671673484383,0.010752716650237942,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36,2021-11-19,157.6499939,161.0200043,156.5299988,160.5500031,159.6235657,117305600.0,AAPL,0.016975895165580512,1,0.018093888818310328,0.010885240903610243,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37,2021-11-22,161.6799927,165.6999969,161.0,161.0200043,160.0908661,117467900.0,AAPL,0.002927515106875056,1,0.019409533326084385,0.010027771725662476,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
38,2021-11-23,161.1199951,161.8000031,159.0599976,161.4100037,160.4786224,96041900.0,AAPL,0.002422101331863491,1,0.02421135808432038,0.010972697942316386,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
39,2021-11-24,160.75,162.1399994,159.6399994,161.9400024,161.0055695,69463600.0,AAPL,0.003283596856200388,1,0.024518872387934893,0.011633671673484383,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
40,2021-11-26,159.5700073,160.4499969,156.3600006,156.8099976,155.9051666,76959800.0,AAPL,-0.031678425260934895,0,0.024980213993971663,0.018093888818310328,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
41,2021-11-29,159.3699951,161.1900024,158.7899933,160.2400055,159.3153687,88748200.0,AAPL,0.021873566953360957,1,0.019046617877988104,0.019409533326084385,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
42,2021-11-30,159.9900055,165.5200043,159.9199982,165.3000031,164.3461761,174048100.0,AAPL,0.031577665363053065,1,0.018972288271651472,0.02421135808432038,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
43,2021-12-01,167.4799957,170.3000031,164.5299988,164.7700043,163.8192444,152052500.0,AAPL,-0.0032062303638837886,0,0.02028879458735704,0.024518872387934893,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
44,2021-12-02,158.7400055,164.1999969,157.8000031,163.7599945,162.8150635,136739200.0,AAPL,-0.006129810350901543,0,0.020292581587425987,0.024980213993971663,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
45,2021-12-03,164.0200043,164.9600067,159.7200012,161.8399963,160.9061127,118023100.0,AAPL,-0.011724657159870255,1,0.01960995140880097,0.019046617877988104,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
46,2021-12-06,164.2899933,167.8800049,164.2799988,165.3200073,164.3660583,107497000.0,AAPL,0.02150288476890161,1,0.014455725784997224,0.018972288271651472,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47,2021-12-07,169.0800018,171.5800018,168.3399963,171.1799927,170.1922302,120405400.0,AAPL,0.035446320002187504,1,0.023520123552902863,0.02028879458735704,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
48,2021-12-08,172.1300049,175.9600067,170.6999969,175.0800018,174.0697479,116998900.0,AAPL,0.02278316522113477,1,0.02080411891486813,0.020292581587425987,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
49,2021-12-09,174.9100037,176.75,173.9199982,174.5599976,173.5527344,108923700.0,AAPL,-0.0029701513688469294,1,0.022218104889553253,0.01960995140880097,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50,2021-12-10,175.2100067,179.6300049,174.6900024,179.4499969,178.414505,115402700.0,AAPL,0.028013218096551107,0,0.030019977481659202,0.014455725784997224,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
51,2021-12-13,181.1199951,182.1300049,175.5299988,175.7400055,174.7259369,153237000.0,AAPL,-0.020674149223461336,0,0.024830155993691573,0.023520123552902863,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
52,2021-12-14,175.25,177.7400055,172.2100067,174.3300018,173.3240662,139380400.0,AAPL,-0.00802325473179355,1,0.02399952873391969,0.02080411891486813,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
53,2021-12-15,175.1100006,179.5,172.3099976,179.3000031,178.2653961,131063300.0,AAPL,0.02850919672227259,1,0.02654742486086778,0.022218104889553253,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
54,2021-12-16,179.2799988,181.1399994,170.75,172.2599945,171.2659912,150185800.0,AAPL,-0.039263957296982066,0,0.02330751413233484,0.030019977481659202,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
55,2021-12-17,169.9299927,173.4700012,169.6900024,171.1399994,170.1524811,195432700.0,AAPL,-0.006501641640573541,0,0.012356542342013607,0.024830155993691573,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
56,2021-12-20,168.2799988,170.5800018,167.4600067,169.75,168.7704926,107499100.0,AAPL,-0.008122059055887476,1,0.012711564952435412,0.02399952873391969,0.0,0.0,1.0,1.0,0.0,0.2484186291694641,0.0,0.0,0.0,0.0,0.0,2.0
57,2021-12-21,171.5599976,173.1999969,169.1199951,172.9900055,171.9917908,91185900.0,AAPL,0.01908685665588905,0,0.011860551527872125,0.02654742486086778,1.0,0.0,0.0,1.0,1.0,0.0,0.2484186291694641,0.0,0.0,0.0,0.0,3.0
58,2021-12-22,173.0399933,175.8600006,172.1499939,175.6399994,174.6264954,92135300.0,AAPL,0.015318781133361048,0,0.01162253245030566,0.02330751413233484,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2484186291694641,0.0,0.0,0.0,2.0
59,2021-12-23,175.8500061,176.8500061,175.2700043,176.2799988,175.2628021,68356600.0,AAPL,0.0036438153244870986,0,0.011981794874247782,0.012356542342013607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2484186291694641,0.0,0.0,1.0
60,2021-12-27,177.0899963,180.4199982,177.0700073,180.3300018,179.2894592,74919600.0,AAPL,0.022974967030953364,0,0.012304411716380725,0.012711564952435412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2484186291694641,0.0,1.0
61,2021-12-28,180.1600037,181.3300018,178.5299988,179.2899933,178.2554474,79144300.0,AAPL,-0.005767276027346058,0,0.013190484182887841,0.011860551527872125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2484186291694641,1.0
62,2021-12-29,179.3300018,180.6300049,178.1399994,179.3800049,178.3449402,62348900.0,AAPL,0.0005020480512956116,0,0.014498618508681968,0.01162253245030566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2021-12-30,179.4700012,180.5700073,178.0899963,178.1999969,177.1717224,59773000.0,AAPL,-0.006578363247560226,1,0.018911091945617034,0.011981794874247782,0.0,0.0,0.0,0.0,0.0,0.3609410226345062,0.0,0.0,0.0,0.0,0.0,0.0
64,2021-12-31,178.0899963,179.2299957,177.2599945,177.5700073,176.5453949,64062300.0,AAPL,-0.0035351437098181115,1,0.019664194068824564,0.012304411716380725,1.0,0.0,0.0,0.0,0.0,0.0,0.3609410226345062,0.0,0.0,0.0,0.0,1.0
65,2022-01-03,177.8300018,182.8800049,177.7100067,182.0099945,180.9597321,104487900.0,AAPL,0.025003978169469754,1,0.019959719591210335,0.013190484182887841,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3609410226345062,0.0,0.0,0.0,2.0
66,2022-01-04,182.6300049,182.9400024,179.1199951,179.6999969,178.6630707,99310400.0,AAPL,-0.012691560566252647,1,0.011682467382008462,0.014498618508681968,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3609410226345062,0.0,0.0,3.0
67,2022-01-05,179.6100006,180.1699982,174.6399994,174.9199982,173.9106598,94537600.0,AAPL,-0.026599850105453293,1,0.01688064348747064,0.018911091945617034,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3609410226345062,0.0,4.0
68,2022-01-06,172.6999969,175.3000031,171.6399994,172.0,171.0075073,96904000.0,AAPL,-0.01669335567663688,0,0.011886165510482185,0.019664194068824564,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3609410226345062,5.0
69,2022-01-07,172.8899994,174.1399994,171.0299988,172.1699982,171.1765137,86709100.0,AAPL,0.0009882981318680706,1,0.012756819772915824,0.019959719591210335,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
70,2022-01-10,169.0800018,172.5,168.1699982,172.1900024,171.1964264,106765600.0,AAPL,0.0001163284586747082,0,0.012945366529882695,0.011682467382008462,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
71,2022-01-11,172.3200073,175.1799927,170.8200073,175.0800018,174.0697479,76138300.0,AAPL,0.016783770318233637,1,0.01578964625998292,0.01688064348747064,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
72,2022-01-12,176.1199951,177.1799927,174.8200073,175.5299988,174.5171356,74805200.0,AAPL,0.0025701634281505292,0,0.012924553879616517,0.011886165510482185,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
73,2022-01-13,175.7799988,176.6199951,171.7899933,172.1900024,171.1964264,84505800.0,AAPL,-0.01902798363371705,1,0.010844064416570525,0.012756819772915824,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
74,2022-01-14,171.3399963,173.7799988,171.0899963,173.0700073,172.0713501,80440800.0,AAPL,0.005110642309528846,0,0.010298092362037672,0.012945366529882695,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
75,2022-01-18,171.5099945,172.5399933,169.4100037,169.8000031,168.8202057,90956700.0,AAPL,-0.018894164531809476,1,0.006533381549554033,0.01578964625998292,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
76,2022-01-19,170.0,171.0800018,165.9400024,166.2299957,165.2707977,94815000.0,AAPL,-0.021024781869460774,0,0.005831548145346813,0.012924553879616517,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
77,2022-01-20,166.9799957,169.6799927,164.1799927,164.5099945,163.56073,91420500.0,AAPL,-0.01034706508226646,0,0.005118715023428908,0.010844064416570525,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
78,2022-01-21,164.4199982,166.3300018,162.3000031,162.4100037,161.4728699,122848900.0,AAPL,-0.01276504513033172,1,0.00533103855129914,0.010298092362037672,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
79,2022-01-24,160.0200043,162.3000031,154.6999969,161.6199951,160.6873779,162294600.0,AAPL,-0.004864544740466048,0,0.03365539129742403,0.006533381549554033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
80,2022-01-25,158.9799957,162.7599945,157.0200043,159.7799988,158.858017,115798400.0,AAPL,-0.011384596126389424,1,0.03308123787650405,0.005831548145346813,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
81,2022-01-26,163.5,164.3899994,157.8200073,159.6900024,158.7685394,108275300.0,AAPL,-0.0005632551739581659,0,0.031183826146986223,0.005118715023428908,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
82,2022-01-27,162.4499969,163.8399963,158.2799988,159.2200012,158.301239,121954600.0,AAPL,-0.0029432808399318944,0,0.030204523973789716,0.00533103855129914,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83,2022-01-28,165.7100067,170.3500061,162.8000031,170.3300018,169.3471375,179935700.0,AAPL,0.06977771348965867,1,0.033271229133196904,0.03365539129742403,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84,2022-01-31,170.1600037,175.0,169.5099945,174.7799988,173.7714539,115541600.0,AAPL,0.026125722969483345,1,0.015631750570631216,0.03308123787650405,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,2022-02-01,174.0099945,174.8399963,172.3099976,174.6100006,173.6024628,86213900.0,AAPL,-0.0009724905685444263,1,0.008602379743664111,0.031183826146986223,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
86,2022-02-02,174.75,175.8800049,173.3300018,175.8399963,174.8253326,84914300.0,AAPL,0.007044080943763964,0,0.01312708100178862,0.030204523973789716,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
87,2022-02-03,174.4799957,176.2400055,172.1199951,172.8999939,171.9023132,89418100.0,AAPL,-0.016719655878978612,1,0.013291893112868592,0.033271229133196904,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
88,2022-02-04,171.6799927,174.1000061,170.6799927,172.3899994,171.6136322,82465400.0,AAPL,-0.0016793316775448597,0,0.015699892439579678,0.015631750570631216,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
89,2022-02-07,172.8600006,173.9499969,170.9499969,171.6600037,170.8869171,77251200.0,AAPL,-0.004234600076251982,1,0.018046895241707033,0.008602379743664111,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
90,2022-02-08,171.7299957,175.3500061,171.4299927,174.8300018,174.0426331,74829200.0,AAPL,0.018466691620127484,1,0.01822524335285873,0.01312708100178862,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
91,2022-02-09,176.0500031,176.6499939,174.8999939,176.2799988,175.4860992,71285000.0,AAPL,0.008293750067379424,0,0.019675947958595008,0.013291893112868592,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
92,2022-02-10,174.1399994,175.4799957,171.5500031,172.1199951,171.3448334,90865900.0,AAPL,-0.023598825313680516,1,0.018845173767971683,0.015699892439579678,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
93,2022-02-11,172.3300018,173.0800018,168.0399933,168.6399994,167.8805084,98670700.0,AAPL,-0.020218438637788605,1,0.018263206582204605,0.018046895241707033,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
94,2022-02-14,167.3699951,169.5800018,166.5599976,168.8800049,168.1194305,86185500.0,AAPL,0.0014231675986513537,1,0.01634657572158402,0.01822524335285873,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
95,2022-02-15,170.9700012,172.9499969,170.25,172.7899933,172.0118256,62527400.0,AAPL,0.02315255939437666,1,0.017697896075912795,0.019675947958595008,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
96,2022-02-16,171.8500061,173.3399963,170.0500031,172.5500031,171.7729187,61177400.0,AAPL,-0.0013888981130609768,0,0.00977584285161672,0.018845173767971683,1.0,1.0,1.0,1.0,0.0,-0.5677446126937866,0.0,0.0,0.0,0.0,0.0,4.0
97,2022-02-17,171.0299988,171.9100037,168.4700012,168.8800049,168.1194305,69589300.0,AAPL,-0.021269291036387306,1,0.016884401812567423,0.018263206582204605,0.0,1.0,1.0,1.0,1.0,0.0,-0.5677446126937866,0.0,0.0,0.0,0.0,4.0
98,2022-02-18,169.8200073,170.5399933,166.1900024,167.3000031,166.5465546,82772700.0,AAPL,-0.009355705615479049,1,0.01877969677448589,0.01634657572158402,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.5677446126937866,0.0,0.0,0.0,4.0
99,2022-02-22,164.9799957,166.6900024,162.1499939,164.3200073,163.5799866,91162800.0,AAPL,-0.017812244793204424,0,0.018738525196586094,0.017697896075912795,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5677446126937866,0.0,0.0,4.0
100,2022-02-23,165.5399933,166.1499939,159.75,160.0700073,159.3491211,90009200.0,AAPL,-0.02586420006467971,1,0.017645598165471166,0.00977584285161672,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5677446126937866,0.0,3.0
101,2022-02-24,152.5800018,162.8500061,152.0,162.7400055,162.0070953,141147500.0,AAPL,0.016680193663145326,0,0.013078476939918737,0.016884401812567423,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5677446126937866,3.0
102,2022-02-25,163.8399963,165.1199951,160.8699951,164.8500061,164.1075897,91974200.0,AAPL,0.012965446952248438,1,0.012655402779193595,0.01877969677448589,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
103,2022-02-28,163.0599976,165.4199982,162.4299927,165.1199951,164.376358,95056600.0,AAPL,0.0016377566722620696,0,0.01487771169531549,0.018738525196586094,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
104,2022-03-01,164.6999969,166.6000061,161.9700012,163.1999969,162.4650116,83474400.0,AAPL,-0.011627866824984734,1,0.017445170046542363,0.017645598165471166,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
105,2022-03-02,164.3899994,167.3600006,162.9499969,166.5599976,165.8098907,79724800.0,AAPL,0.020588304318934547,1,0.017448373284537314,0.013078476939918737,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
106,2022-03-03,168.4700012,168.9100037,165.5500031,166.2299957,165.481369,76678400.0,AAPL,-0.0019813154608153694,1,0.023345562988618417,0.012655402779193595,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
